,gene_weight,gene_name,accession,old_locus_tag,start,end,strand,gene_product,COG,uniprot,operon,regulator,iModulon,Locustag
32,0.1045117221315307,rplW,NC_010079.1,USA300HOU_2810,2369580,2369855,-,50S ribosomal protein L23,"Translation, ribosomal structure and biogenesis",A0A0E0VS80,Op1439,,Translation-1,USA300HOU_RS12165
33,0.0952265983250549,rplD,NC_010079.1,,2369855,2370478,-,50S ribosomal protein L4,"Translation, ribosomal structure and biogenesis",A0A0E0VR86,Op1439,,Translation-1,USA300HOU_RS12170
34,0.0917307925745245,rplC,NC_010079.1,USA300HOU_p4,2370505,2371167,-,50S ribosomal protein L3,"Translation, ribosomal structure and biogenesis",A0A0D1GR95,Op1439,,Translation-1,USA300HOU_RS12175
35,0.0782084578280395,rpsJ,NC_010079.1,,2371195,2371503,-,30S ribosomal protein S10,"Translation, ribosomal structure and biogenesis",A0A085UDD5,Op1439,,Translation-1,USA300HOU_RS12180
0,0.0904749530220545,USA300HOU_RS00185,NC_010079.1,USA300HOU_0036,44622,44933,-,DUF960 domain-containing protein,"Replication, recombination and repair",A0A060PLE8,Op22,,Itaconate Response,USA300HOU_RS00185
1,0.078657209842265,USA300HOU_RS00190,NC_010079.1,USA300HOU_0038,45020,45370,-,hypothetical protein,Function unknown,A0A060PNX9,Op23,,Itaconate Response,USA300HOU_RS00190
2,0.1030851884402957,USA300HOU_RS00260,NC_010079.1,USA300HOU_0053,60794,61153,-,hypothetical protein,No COG annotation,A0A169SZC0,Op37,Genomic Island 1,Itaconate Response,USA300HOU_RS00260
3,0.1019803209366024,USA300HOU_RS15690,NC_010079.1,,168545,169453,+,replication initiation factor domain-containing protein,No COG annotation,,Op109,,Itaconate Response,USA300HOU_RS15690
4,0.0790156274186329,USA300HOU_RS00785,NC_010079.1,USA300HOU_0160,169609,169863,+,hypothetical protein,No COG annotation,A0A5A8VR73,Op110,,Itaconate Response,USA300HOU_RS00785
5,0.095247847266352,USA300HOU_RS01225,NC_010079.1,USA300HOU_0247,280392,280748,-,DUF488 domain-containing protein,Function unknown,A0A0D1HYP3,Op158,,Itaconate Response,USA300HOU_RS01225
6,0.1478685678249505,USA300HOU_RS01930,NC_010079.1,USA300HOU_0385,418233,418424,-,hypothetical protein,No COG annotation,A0A0D1FAW8,Op240,,Itaconate Response,USA300HOU_RS01930
7,0.0995511055061564,USA300HOU_RS02265,NC_010079.1,USA300HOU_0452,474687,475889,+,GTP-binding protein,Function unknown,A0A0E7SEU0,Op288,Zur,Itaconate Response,USA300HOU_RS02265
8,0.1415634827349584,USA300HOU_RS03740,NC_010079.1,USA300HOU_0715,766532,766816,-,hypothetical protein,No COG annotation,A0A0E1VM14,Op473,,Itaconate Response,USA300HOU_RS03740
9,0.1326910729432194,USA300HOU_RS03745,NC_010079.1,USA300HOU_0716,766813,767430,-,DUF1361 domain-containing protein,Function unknown,A0A0E1VU54,Op473,,Itaconate Response,USA300HOU_RS03745
10,0.1239766903164679,USA300HOU_RS04325,NC_010079.1,USA300HOU_0829,884129,884332,+,hypothetical protein,Function unknown,A0A0H2XEC8,Op550,,Itaconate Response,USA300HOU_RS04325
11,0.0944868484097619,USA300HOU_RS04510,NC_010079.1,USA300HOU_0869,910538,911389,-,DUF368 domain-containing protein,Function unknown,A0A0D3Q5R6,Op573,,Itaconate Response,USA300HOU_RS04510
12,0.0906199804043071,USA300HOU_RS05730,NC_010079.1,USA300HOU_1081,1156374,1156469,-,hypothetical protein,No COG annotation,A0A0E1VID0,Op725,WalR,Itaconate Response,USA300HOU_RS05730
13,0.0816500755703466,USA300HOU_RS05845,NC_010079.1,USA300HOU_1103,1172718,1173434,-,superantigen-like protein SSL12,Function unknown,A0A0H2WVV6,Op740,,Itaconate Response,USA300HOU_RS05845
14,0.1358141103568706,USA300HOU_RS08025,NC_010079.1,USA300HOU_1502,1617621,1617869,-,hypothetical protein,No COG annotation,A0A0D6WF16,Op980,,Itaconate Response,USA300HOU_RS08025
15,0.1007952511095821,USA300HOU_RS09565,NC_010079.1,USA300HOU_1791,1927405,1928046,-,ImmA/IrrE family metallo-endopeptidase,Amino acid transport and metabolism,A0A0D6HDM2,Op1164,Genomic Island 8,Itaconate Response,USA300HOU_RS09565
16,0.1079259316716325,USA300HOU_RS10430,NC_010079.1,USA300HOU_1922,2068082,2068255,-,hypothetical protein,No COG annotation,A0A0H2WWR6,Op1254,,Itaconate Response,USA300HOU_RS10430
17,0.077421533944248,USA300HOU_RS10820,NC_010079.1,USA300HOU_2002,2123246,2123461,-,DUF2829 domain-containing protein,Function unknown,A0A062WB74,Op1294,Genomic Island 9,Itaconate Response,USA300HOU_RS10820
18,-0.1333388646416352,USA300HOU_RS11280,NC_010079.1,USA300HOU_2085,2211067,2211174,-,hypothetical protein,No COG annotation,A0A2I7Y9I4,Op1347,,Itaconate Response,USA300HOU_RS11280
19,0.0886329289335937,USA300HOU_RS15815,NC_010079.1,,2265902,2266385,-,recombinase family protein,No COG annotation,,Op1383,,Itaconate Response,USA300HOU_RS15815
20,-0.0965004563350104,USA300HOU_RS11790,NC_010079.1,,2311029,2311154,+,hypothetical protein,No COG annotation,A0A0E1VQQ6,Op1405,,Itaconate Response,USA300HOU_RS11790
21,-0.0842424610313373,USA300HOU_RS11935,NC_010079.1,USA300HOU_2196,2338078,2338245,+,hypothetical protein,No COG annotation,A0A2C9TS00,Op1424,,Itaconate Response,USA300HOU_RS11935
22,0.1599561993467853,USA300HOU_RS12245,NC_010079.1,,2385452,2385703,+,hypothetical protein,No COG annotation,A0A0D6WID5,Op1451,,Itaconate Response,USA300HOU_RS12245
23,0.1312407493090827,moaC,NC_010079.1,USA300HOU_2256,2393559,2394053,+,cyclic pyranopterin monophosphate synthase MoaC,Coenzyme transport and metabolism,A0A0G2LUJ9,Op1457,,Itaconate Response,USA300HOU_RS12315
0,0.3746280881443356,USA300HOU_RS03420,NC_010079.1,USA300HOU_0651,705410,706339,-,metal ABC transporter substrate-binding protein,Inorganic ion transport and metabolism,A0A0E0VM22,Op427,MntR,MntR,USA300HOU_RS03420
1,0.3816071834179986,USA300HOU_RS03425,NC_010079.1,USA300HOU_0652,706336,707172,-,metal ABC transporter permease,Inorganic ion transport and metabolism,A0A0E0VNJ8,Op427,MntR,MntR,USA300HOU_RS03425
2,0.385511550048766,USA300HOU_RS03430,NC_010079.1,USA300HOU_0653,707166,707909,-,metal ABC transporter ATP-binding protein,Inorganic ion transport and metabolism,A0A0E0VMP9,Op427,MntR,MntR,USA300HOU_RS03430
3,0.2410706941442476,USA300HOU_RS13070,NC_010079.1,USA300HOU_2398,2537800,2538486,-,2%2C3-diphosphoglycerate-dependent phosphoglycerate mutase,Carbohydrate transport and metabolism,A0A0E0VRY1,Op1567,,MntR,USA300HOU_RS13070
0,-0.1173279689656723,spa,NC_010079.1,USA300HOU_0122,128109,129587,-,staphylococcal protein A,Cell wall/membrane/envelope biogenesis,UPI0002C94430,Op88,"CcpA,WalR",Uncharacterized-4,USA300HOU_RS00580
1,0.0881310305021444,USA300HOU_RS02010,NC_010079.1,USA300HOU_0402,427395,427688,-,hypothetical protein,No COG annotation,A0A0H2X0H3,Op254,,Uncharacterized-4,USA300HOU_RS02010
2,0.1606406632855542,ahpF,NC_010079.1,USA300HOU_0403,427767,429290,-,alkyl hydroperoxide reductase subunit F,"PostXtranslational modification, protein turnover, and chaperones",A0A0D6GAS3,Op255,PerR,Uncharacterized-4,USA300HOU_RS02015
3,0.1554003128733279,ahpC,NC_010079.1,USA300HOU_0404,429306,429875,-,peroxiredoxin,"PostXtranslational modification, protein turnover, and chaperones",A0A0D1IJ21,Op255,PerR,Uncharacterized-4,USA300HOU_RS02020
4,0.1596358207522547,USA300HOU_RS03360,NC_010079.1,USA300HOU_0639,694255,694656,-,DMT family transporter,Function unknown,A0A5A8VJ48,Op423,,Uncharacterized-4,USA300HOU_RS03360
5,0.0856593165112904,USA300HOU_RS03370,NC_010079.1,USA300HOU_0641,695092,695295,-,DUF1659 domain-containing protein,No COG annotation,A0A0H2WVC4,Op424,,Uncharacterized-4,USA300HOU_RS03370
6,0.2718139431972161,USA300HOU_RS03375,NC_010079.1,USA300HOU_0642,695454,696014,+,tyrosine-type recombinase/integrase,"Replication, recombination and repair",A0A0E1VJN8,Op425,"SigB,WalR",Uncharacterized-4,USA300HOU_RS03375
7,0.2460658796636436,USA300HOU_RS03380,NC_010079.1,USA300HOU_0643,696033,698435,+,DUF4040 family protein,Inorganic ion transport and metabolism,A0A0D6G5V9,Op425,,Uncharacterized-4,USA300HOU_RS03380
8,0.2395420379626617,USA300HOU_RS03385,NC_010079.1,USA300HOU_0644,698422,698847,+,monovalent cation/H+ antiporter subunit B,Inorganic ion transport and metabolism,A0A0E1VTY1,Op425,,Uncharacterized-4,USA300HOU_RS03385
9,0.2169068305024465,USA300HOU_RS03390,NC_010079.1,USA300HOU_0645,698844,699188,+,cation:proton antiporter,Inorganic ion transport and metabolism,A0A0E1VJR6,Op425,,Uncharacterized-4,USA300HOU_RS03390
10,0.1635720614154738,USA300HOU_RS03395,NC_010079.1,USA300HOU_0646,699178,700674,+,Na+/H+ antiporter subunit D,Energy production and conversion,A5IQH8,Op425,,Uncharacterized-4,USA300HOU_RS03395
11,0.1363632035651051,USA300HOU_RS03400,NC_010079.1,USA300HOU_0647,700675,701157,+,Na+/H+ antiporter subunit E,Inorganic ion transport and metabolism,A6QET7,Op425,,Uncharacterized-4,USA300HOU_RS03400
12,0.1347858849276579,USA300HOU_RS03405,NC_010079.1,USA300HOU_0648,701154,701456,+,cation:proton antiporter,Inorganic ion transport and metabolism,A0A0E1VLW3,Op425,,Uncharacterized-4,USA300HOU_RS03405
13,0.1362909976389429,USA300HOU_RS03410,NC_010079.1,USA300HOU_0649,701410,701868,+,Na+/H+ antiporter subunit G,Inorganic ion transport and metabolism,A0A2G4VJ35,Op425,,Uncharacterized-4,USA300HOU_RS03410
14,-0.1223785152028688,harA,NC_010079.1,USA300HOU_1720,1844806,1847493,-,haptoglobin-binding heme uptake protein HarA,Cell wall/membrane/envelope biogenesis,A0A0E8IWL6,Op1110,Fur,Uncharacterized-4,USA300HOU_RS09190
15,0.2074467591444622,USA300HOU_RS11550,NC_010079.1,USA300HOU_2128,2256468,2256911,-,DNA starvation/stationary phase protection protein,Inorganic ion transport and metabolism,A0A0E1VKI0,Op1375,PerR,Uncharacterized-4,USA300HOU_RS11550
0,0.0918627971060185,USA300HOU_RS01915,NC_010079.1,USA300HOU_0382,415924,416805,+,mechanosensitive ion channel family protein,Cell wall/membrane/envelope biogenesis,A0A0H2X0A4,Op239,VraR,VraS2-2,USA300HOU_RS01915
1,-0.0837328866547475,USA300HOU_RS15050,NC_010079.1,,476674,476742,-,phenol-soluble modulin PSM-alpha-3,No COG annotation,A0A2K4AJ15,Op290,,VraS2-2,USA300HOU_RS15050
2,0.0719609707141758,USA300HOU_RS02405,NC_010079.1,,508393,508494,+,hypothetical protein,No COG annotation,A0A2C9TIF6,Op309,,VraS2-2,USA300HOU_RS02405
3,0.117643443908089,USA300HOU_RS03440,NC_010079.1,USA300HOU_0655,708755,709507,-,M50 family metallopeptidase,Function unknown,A0A0E1VJS2,Op429,VraR,VraS2-2,USA300HOU_RS03440
4,0.1086393026579004,USA300HOU_RS05290,NC_010079.1,USA300HOU_1007,1071211,1071528,-,DUF5011 domain-containing protein,Function unknown,A0A0E0VP46,Op674,"VraR,VraS2",VraS2-2,USA300HOU_RS05290
5,0.0663336508944888,USA300HOU_RS06935,NC_010079.1,USA300HOU_1296,1398772,1399755,+,LCP family protein,Transcription,A0A0E0VNW6,Op872,VraR,VraS2-2,USA300HOU_RS06935
6,0.0677635273643679,USA300HOU_RS07255,NC_010079.1,USA300HOU_1357,1460368,1461858,-,S41 family peptidase,Cell wall/membrane/envelope biogenesis,A0A0D6HLS2,Op906,VraS2,VraS2-2,USA300HOU_RS07255
7,0.1120303329222363,USA300HOU_RS07265,NC_010079.1,USA300HOU_1358,1462050,1462271,-,hypothetical protein,Function unknown,A0A0E0VNV8,Op907,"VraR,VraS2",VraS2-2,USA300HOU_RS07265
8,0.1075004888305927,USA300HOU_RS07270,NC_010079.1,USA300HOU_1359,1462271,1462771,-,PTS glucose transporter subunit IIA,Carbohydrate transport and metabolism,A0A0H2XJ98,Op907,"VraR,VraS2",VraS2-2,USA300HOU_RS07270
9,0.1155836845901479,msrB,NC_010079.1,USA300HOU_1360,1462783,1463211,-,peptide-methionine (R)-S-oxide reductase MsrB,"PostXtranslational modification, protein turnover, and chaperones",A0A0E1VJK9,Op907,,VraS2-2,USA300HOU_RS07275
10,0.1250696789266354,msrA,NC_010079.1,USA300HOU_1361,1463204,1463737,-,peptide-methionine (S)-S-oxide reductase MsrA,"PostXtranslational modification, protein turnover, and chaperones",A0A0E0VQP0,Op907,,VraS2-2,USA300HOU_RS07280
11,0.0717576162337362,USA300HOU_RS08780,NC_010079.1,USA300HOU_1650,1758820,1759293,-,DUF4930 family protein,Function unknown,A0A0H2WW96,Op1052,"VraR,VraS2,WalR",VraS2-2,USA300HOU_RS08780
12,0.1286910439711143,USA300HOU_RS15345,NC_010079.1,,1759453,1759650,+,hypothetical protein,No COG annotation,A0A0H3JM99,Op1053,,VraS2-2,USA300HOU_RS15345
13,0.0711078115094329,USA300HOU_RS09170,NC_010079.1,USA300HOU_1716,1840686,1841960,+,trypsin-like serine protease,"PostXtranslational modification, protein turnover, and chaperones",A0A0E1VGM4,Op1106,VraS2,VraS2-2,USA300HOU_RS09170
14,0.0937476095302035,USA300HOU_RS09835,NC_010079.1,USA300HOU_1833,1972306,1973268,+,foldase,Cell wall/membrane/envelope biogenesis,A0A0E1VIE3,Op1194,"VraR,VraS2,WalR",VraS2-2,USA300HOU_RS09835
15,0.1136625896517894,sgtB,NC_010079.1,USA300HOU_1869,2018109,2018918,-,monofunctional peptidoglycan glycosyltransferase SgtB,Cell wall/membrane/envelope biogenesis,A0A0E1VRJ4,Op1220,"VraR,VraS2",VraS2-2,USA300HOU_RS10170
16,0.0875993229938753,USA300HOU_RS10220,NC_010079.1,USA300HOU_1880,2026284,2026913,-,response regulator transcription factor,Transcription,A0A0H2XGC9,Op1228,VraS2,VraS2-2,USA300HOU_RS10220
17,0.0935900268339708,USA300HOU_RS10225,NC_010079.1,USA300HOU_1881,2026903,2027946,-,sensor histidine kinase,Signal transduction mechanisms,A0A077VLC3,Op1228,VraS2,VraS2-2,USA300HOU_RS10225
18,0.1019624763071577,USA300HOU_RS10230,NC_010079.1,USA300HOU_1882,2027943,2028644,-,cell wall-active antibiotics response protein,Function unknown,A0A0E0VS12,Op1228,VraS2,VraS2-2,USA300HOU_RS10230
19,0.1016949799096293,USA300HOU_RS10235,NC_010079.1,USA300HOU_1883,2028659,2029045,-,hypothetical protein,No COG annotation,A0A0E1VZ71,Op1228,VraS2,VraS2-2,USA300HOU_RS10235
20,0.077768391809659,dinB,NC_010079.1,USA300HOU_1894,2036511,2037581,-,DNA polymerase IV,"Replication, recombination and repair",A0A0E1VRM7,Op1236,"VraS2,WalR",VraS2-2,USA300HOU_RS10290
21,0.1807997563642687,USA300HOU_RS10295,NC_010079.1,USA300HOU_1895,2037828,2038358,-,DUF3267 domain-containing protein,Function unknown,A0A0H2WZ74,Op1237,"VraR,VraS2,WalR",VraS2-2,USA300HOU_RS10295
22,0.1845283345492393,rlmD,NC_010079.1,USA300HOU_1896,2038528,2039889,-,23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD,"Translation, ribosomal structure and biogenesis",A0A0E7VSH2,Op1238,VraS2,VraS2-2,USA300HOU_RS10300
23,0.0780048122742765,USA300HOU_RS11460,NC_010079.1,USA300HOU_2111,2239674,2240009,-,helix-turn-helix transcriptional regulator,Transcription,A0A0H2WZ48,Op1362,,VraS2-2,USA300HOU_RS11460
24,0.0826642975884564,USA300HOU_RS11465,NC_010079.1,USA300HOU_2112,2240098,2241357,-,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,Cell wall/membrane/envelope biogenesis,A0A0H2XFT6,Op1362,"VraR,VraS2",VraS2-2,USA300HOU_RS11465
25,0.1115188580694192,USA300HOU_RS12505,NC_010079.1,USA300HOU_2292,2428699,2429622,-,transcriptional regulator,Transcription,A0A133PYM5,Op1482,"VraR,VraS2",VraS2-2,USA300HOU_RS12505
26,0.1114670663350556,USA300HOU_RS12570,NC_010079.1,USA300HOU_2302,2439509,2440039,+,hypothetical protein,No COG annotation,A0A0H2WX15,Op1493,"VraR,VraS2",VraS2-2,USA300HOU_RS12570
27,0.1149133729827621,USA300HOU_RS12745,NC_010079.1,USA300HOU_2338,2474873,2476255,-,zinc ribbon domain-containing protein,Function unknown,A0A0D3QA91,Op1520,"VraR,VraS2",VraS2-2,USA300HOU_RS12745
28,0.1318281633260289,USA300HOU_RS13175,NC_010079.1,USA300HOU_2418,2556552,2557694,+,glycerate kinase,Carbohydrate transport and metabolism,A0A0H2WXQ6,Op1580,VraS2,VraS2-2,USA300HOU_RS13175
29,0.1535178662140429,USA300HOU_RS13180,NC_010079.1,USA300HOU_2419,2557754,2558413,+,membrane protein,Function unknown,A0A0E1VQ25,Op1581,"VraR,VraS2",VraS2-2,USA300HOU_RS13180
30,0.1079053028809678,USA300HOU_RS13585,NC_010079.1,USA300HOU_2495,2640302,2641066,-,MerR family transcriptional regulator,Transcription,A0A0D3QAH1,Op1635,"VraR,VraS2",VraS2-2,USA300HOU_RS13585
31,0.0962008081433518,USA300HOU_RS13590,NC_010079.1,USA300HOU_2496,2641231,2641923,-,GTP pyrophosphokinase family protein,Function unknown,A0A0E0VSZ0,Op1636,"VraR,VraS2",VraS2-2,USA300HOU_RS13590
32,-0.0762913975926622,USA300HOU_RS15925,NC_010079.1,USA300HOU_2537,2680480,2680614,-,hypothetical protein,No COG annotation,A0A0H2X3E9,Op1669,,VraS2-2,USA300HOU_RS15925
33,0.0662180142849391,USA300HOU_RS14210,NC_010079.1,USA300HOU_2616,2761320,2761415,-,hypothetical protein,No COG annotation,A0A0E1VMJ1,Op1732,,VraS2-2,USA300HOU_RS14210
34,0.0782441253859075,USA300HOU_RS14215,NC_010079.1,USA300HOU_2617,2761491,2762096,-,NAD(P)-binding protein,Coenzyme transport and metabolism,A0A0D6GSH2,Op1733,CymR,VraS2-2,USA300HOU_RS14215
35,0.0799988761430599,USA300HOU_RS14220,NC_010079.1,USA300HOU_2618,2762159,2764039,-,assimilatory sulfite reductase (NADPH) flavoprotein subunit,Energy production and conversion,A0A0E7RBY4,Op1734,"CymR,VraS2",VraS2-2,USA300HOU_RS14220
36,0.0844982998051334,USA300HOU_RS14595,NC_010079.1,USA300HOU_2691,2849055,2850011,+,rhodanese-related sulfurtransferase,Function unknown,A0A2C9TMI7,Op1778,VraR,VraS2-2,USA300HOU_RS14595
37,0.1029891032849749,vraD,NC_010079.1,USA300HOU_2703,2859570,2860328,+,peptide resistance ABC transporter ATP-binding subunit VraD,Defense mechanisms,A0A0E0VUS5,Op1788,,VraS2-2,USA300HOU_RS14650
38,0.0860448354749545,vraE,NC_010079.1,USA300HOU_2704,2860318,2862198,+,peptide resistance ABC transporter permease subunit VraE,Defense mechanisms,A0A0E7PD33,Op1788,,VraS2-2,USA300HOU_RS14655
39,0.1010320154748171,vraH,NC_010079.1,USA300HOU_2705,2862291,2862482,+,peptide resistance ABC transporter activity modulator VraH,No COG annotation,A0A0H2WXC7,Op1789,,VraS2-2,USA300HOU_RS14660
0,0.1485067901723736,USA300HOU_RS01125,NC_010079.1,USA300HOU_0228,254149,254643,-,isoprenylcysteine carboxyl methyltransferase family protein,Function unknown,A0A0H3JNG5,Op145,"SaeR,WalR",SaeR-1,USA300HOU_RS01125
1,0.1308685417174752,USA300HOU_RS01170,NC_010079.1,USA300HOU_0237,265764,266108,-,complement inhibitor SCIN family protein,No COG annotation,A0A0D6WBK1,Op150,WalR,SaeR-1,USA300HOU_RS01170
2,0.1241193878174156,coa,NC_010079.1,USA300HOU_0238,266298,268127,+,staphylocoagulase,No COG annotation,A0A0H2XHP9,Op151,"SaeR,SigB,WalR",SaeR-1,USA300HOU_RS01175
3,0.0688593636429669,lip2,NC_010079.1,USA300HOU_0340,372310,374382,+,YSIRK domain-containing triacylglycerol lipase Lip2/Geh,"Cell cycle control, cell division, chromosome partitioning",A0A0H2XI72,Op214,WalR,SaeR-1,USA300HOU_RS01700
4,0.1121735197854235,USA300HOU_RS01965,NC_010079.1,USA300HOU_0392,421932,422543,+,toxin,Function unknown,A0A0D6GCF3,Op245,"SaeR,WalR",SaeR-1,USA300HOU_RS01965
5,0.115964693322384,USA300HOU_RS02180,NC_010079.1,USA300HOU_0435,460534,461211,+,superantigen-like protein SSL11,Function unknown,A0A0D6GBH7,Op280,"SaeR,WalR",SaeR-1,USA300HOU_RS02180
6,0.0666780101720327,USA300HOU_RS02185,NC_010079.1,USA300HOU_0436,461233,462741,+,FKLRK protein,No COG annotation,A0A0D6GBG7,Op280,SaeR,SaeR-1,USA300HOU_RS02185
7,0.1923666665768333,spn,NC_010079.1,USA300HOU_0437,462844,463152,-,myeloperoxidase inhibitor SPIN,No COG annotation,A0A0D1H8K9,Op281,WalR,SaeR-1,USA300HOU_RS02190
8,0.1550277616531255,USA300HOU_RS03810,NC_010079.1,USA300HOU_0728,780016,781071,-,HAMP domain-containing histidine kinase,Signal transduction mechanisms,A0A0D6G263,Op483,"SaeR,WalR",SaeR-1,USA300HOU_RS03810
9,0.1581111591170277,USA300HOU_RS03815,NC_010079.1,USA300HOU_0729,781071,781757,-,response regulator transcription factor,Transcription,A0A0E0VM92,Op483,"SaeR,WalR",SaeR-1,USA300HOU_RS03815
10,0.180239383707932,USA300HOU_RS03820,NC_010079.1,USA300HOU_0730,781732,782205,-,DoxX family protein,Function unknown,A0A0E1VU71,Op484,WalR,SaeR-1,USA300HOU_RS03820
11,0.2415043873384653,USA300HOU_RS03825,NC_010079.1,USA300HOU_0731,782547,782987,-,DM13 domain-containing protein,Function unknown,A0A0H2WYA3,Op485,"SaeR,WalR",SaeR-1,USA300HOU_RS03825
12,0.1131911005870505,vwb,NC_010079.1,USA300HOU_0820,876118,877644,+,von Willebrand factor binding protein Vwb,Function unknown,A0A0H2WVT9,Op541,,SaeR-1,USA300HOU_RS04275
13,0.0574664377068579,emp,NC_010079.1,USA300HOU_0821,877995,879017,+,extracellular matrix protein-binding adhesin Emp,No COG annotation,A0A0D6HYB8,Op542,WalR,SaeR-1,USA300HOU_RS04280
14,0.1214977180325943,USA300HOU_RS04290,NC_010079.1,USA300HOU_0823,880163,880849,+,thermonuclease family protein,"Replication, recombination and repair",A0A0D6I075,Op544,,SaeR-1,USA300HOU_RS04290
15,0.1224996649552834,USA300HOU_RS04500,NC_010079.1,USA300HOU_0867,908523,909077,-,DUF4888 domain-containing protein,No COG annotation,A0A0H2XJB4,Op571,"SaeR,Genomic Island 3",SaeR-1,USA300HOU_RS04500
16,0.2232394253698041,ecb,NC_010079.1,USA300HOU_1090,1164607,1164936,+,complement convertase inhibitor Ecb,No COG annotation,A0A0D3Q6F6,Op731,"SaeR,WalR",SaeR-1,USA300HOU_RS05775
17,0.0708327440302322,USA300HOU_RS05785,NC_010079.1,USA300HOU_1092,1165305,1165706,-,formyl peptide receptor-like 1 inhibitory protein,No COG annotation,A0A0D3Q6D3,Op732,WalR,SaeR-1,USA300HOU_RS05785
18,0.2185038200018174,efb,NC_010079.1,USA300HOU_1094,1167143,1167640,+,complement convertase inhibitor Efb,Function unknown,A0A0D3Q6S2,Op734,WalR,SaeR-1,USA300HOU_RS05795
19,0.2175051515567388,scb,NC_010079.1,USA300HOU_1095,1167794,1168144,+,complement inhibitor SCIN-B,Function unknown,A0A0D6WG27,Op735,WalR,SaeR-1,USA300HOU_RS05800
20,0.1579165531878686,USA300HOU_RS05825,NC_010079.1,USA300HOU_1099,1170314,1171273,-,beta-channel forming cytolysin,Cell wall/membrane/envelope biogenesis,A0A0D3Q6S7,Op738,"SaeR,CcpA,WalR",SaeR-1,USA300HOU_RS05825
21,0.055530957282954,tdcB,NC_010079.1,USA300HOU_1375,1505322,1506362,-,bifunctional threonine ammonia-lyase/L-serine ammonia-lyase TdcB,Amino acid transport and metabolism,A0A0E0VQ87,Op914,"CodY,WalR",SaeR-1,USA300HOU_RS07355
